--------- beginning of crash
06-11 21:56:53.687 F/linker  (29981): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 22:00:39.470 D/JioStbInactivityTimer(  926): Timer: count 855 warningTimeout:10680 timeout:10800
06-11 22:00:39.470 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:39.490 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:39.514 W/[ 5270.667236@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 518
06-11 22:00:39.568 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 60
06-11 22:00:39.569 D/stbresmgr(  397): STB_RESNumTuners[315]: num_tuners: 3
06-11 22:00:39.569 E/dvb_iptv(  397): IPTV_GetDvbIpPacketDetails[684]: No valid ECM iptv_handle
06-11 22:00:39.569 D/dvb_iptv(  397): IPTV_GetDvbIpPacketDetails[688]: EMM Pkt stat received_packets:0 lost_packets:0 recov_packets:0 
06-11 22:00:39.569 D/dvb_iptv(  397): getPktDetailOnRetry[710]: Failed to fetch packet details
06-11 22:00:39.569 D/dvb_iptv(  397): ReadEmmNetworkTask[1582]: signal emm restart thread
06-11 22:00:39.569 D/dvb_iptv(  397): IPTV_Emm_Stop[2245]: IPTV_Emm_Stop called
06-11 22:00:39.569 D/ltts_ip_emm(  397): CloseEmmCasSession[446]: EMM CAS CloseSession CASSession ID:f07c2c00
06-11 22:00:39.569 I/Aml_MP  (  397): AmlVMXIptvCas_V2 dtor AmlVMXIptvCas_V2
06-11 22:00:39.569 I/Aml_MP  (  397): AmCasLibWrapper [~AmCasLibWrapper:47] 
06-11 22:00:39.569 D/am_cas_api(  397): [releaseAmCas/294]
06-11 22:00:39.569 V/AVPIPTV (  397): [0] ~AmCasIPTVSC2 at # 707, class_instance_index=0
06-11 22:00:39.569 I/Aml_MP  (  397): AmCasLibWrapper delete mCasObj
06-11 22:00:39.569 I/Aml_MP  (  397): AmlCasBase [~AmlCasBase:89] 
06-11 22:00:39.569 D/ltts_ip_emm(  397): CloseEmmCasSession[450]: Aml_MP_CAS_CloseSession_Emm | ret_Aml: 0
06-11 22:00:39.584 E/WifiVendorHal(  633): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-11 22:00:39.590 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:39.690 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:39.715 I/ThermalService(  969): CPU temperatures: [58.800003]
06-11 22:00:39.759 D/rtk_heartbeat(  349): heartbeat_timed_out: heartbeatCmdCount = 5249, expected nextSeqNum = 5249
06-11 22:00:39.760 D/rtk_heartbeat(  349): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 5249,should SeqNum=5249, status = 0
06-11 22:00:39.790 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:39.891 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:39.931 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element
06-11 22:00:39.932 I/appium  (31426): FindElement command
06-11 22:00:39.934 I/appium  (31426): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']'
06-11 22:00:39.935 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:39.938 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:39.991 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.069 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 1
06-11 22:00:40.069 D/stbhwnet(  397): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-11 22:00:40.069 D/stbhwnet(  397): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.069 D/stbhwnet(  397): STB_NWDropMembership[1353]: src url SSM enabled
06-11 22:00:40.070 D/stbhwnet(  397): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-11 22:00:40.070 D/stbhwnet(  397): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-11 22:00:40.070 D/stbhwnet(  397): STB_NWDropMembership[1377]: Adding source multicast group error
06-11 22:00:40.070 D/stbhwnet(  397): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-11 22:00:40.070 D/stbhwnet(  397): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.070 D/stbhwnet(  397): STB_NWDropMembership[1353]: src url SSM enabled
06-11 22:00:40.071 I/appium  (31426): Took 0ms to retrieve 0 matches for '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']' XPath2 query
06-11 22:00:40.071 D/stbhwnet(  397): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-11 22:00:40.071 D/stbhwnet(  397): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-11 22:00:40.071 D/stbhwnet(  397): STB_NWDropMembership[1377]: Adding source multicast group error
06-11 22:00:40.071 D/stbhwnet(  397): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-11 22:00:40.071 D/stbhwnet(  397): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.071 D/stbhwnet(  397): STB_NWDropMembership[1353]: src url SSM enabled
06-11 22:00:40.072 D/stbhwnet(  397): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-11 22:00:40.072 D/stbhwnet(  397): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-11 22:00:40.072 D/stbhwnet(  397): STB_NWDropMembership[1377]: Adding source multicast group error
06-11 22:00:40.072 D/stbhwnet(  397): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-11 22:00:40.073 D/stbhwnet(  397): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.073 D/stbhwnet(  397): STB_NWDropMembership[1353]: src url SSM enabled
06-11 22:00:40.073 D/stbhwnet(  397): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-11 22:00:40.073 D/stbhwnet(  397): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-11 22:00:40.073 D/stbhwnet(  397): STB_NWDropMembership[1377]: Adding source multicast group error
06-11 22:00:40.073 E/DvbiInterface(  397): StopStartcurrentemmsession[1192]: sucessfully stop the emm session
06-11 22:00:40.076 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:923)\n"}}
06-11 22:00:40.091 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.291 I/chatty  (  397): uid=0(root) DK-SiCntrl identical 2 lines
06-11 22:00:40.391 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.418 I/TRuntime.CctTransportBackend(31490): Status Code: 200
06-11 22:00:40.470 D/JioStbInactivityTimer(  926): Timer: count 856 warningTimeout:10680 timeout:10800
06-11 22:00:40.471 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:40.492 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.511 D/MulticastUtils( 1773): Timeout 5000ms IOException:Poll timed out
06-11 22:00:40.517 D/JioLauncher( 1773): connected-network-status  1 status true time 0 lPreviousIp [/fe80::1%wlan0, /192.168.1.1] isLiveOnTop() false isOneTimeVisisbleStatus false-remoteConnectedTime-0
06-11 22:00:40.574 D/DvbiInterface(  397): startEmmSession[1104]: primary_address: "rtp://10.70.220.50@232.24.3.241:5001"
06-11 22:00:40.574 D/DvbiInterface(  397): startEmmSession[1114]: secondary_address: ""
06-11 22:00:40.574 I/DvbiInterface(  397): startEmmSession[1136]: IPTV_EMM_Open | [args] URI: "rtp://10.70.220.50@232.24.3.241", port: 5001, fec: 2
06-11 22:00:40.574 D/dvb_iptv(  397): IPTV_Emm_Open[2003]: URL=rtp://10.70.220.50@232.24.3.241, port=5001 fec_layer=2 port1=0, port2=0
06-11 22:00:40.574 D/dvb_iptv(  397): ParseUrl[1748]: before parse | url: "10.70.220.50@232.24.3.241", src_addr: "", mc_addr: ""
06-11 22:00:40.574 D/dvb_iptv(  397): ParseUrl[1811]: after parse | url: "232.24.3.241", src_addr: "10.70.220.50", mc_addr: "232.24.3.241"
06-11 22:00:40.574 D/dvb_iptv(  397): IPTV_Emm_Open[2032]: Found 2 addresses for 232.24.3.241
06-11 22:00:40.574 D/dvb_iptv(  397): IPTV_Emm_Open[2040]: 0: family=IPv4, type=datagram, protocol=UDP, multicast=yes
06-11 22:00:40.574 D/stbhwnet(  397): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-11 22:00:40.574 D/stbhwnet(  397): STB_NWBind[921]: Binding with address 232.24.3.241
06-11 22:00:40.574 D/stbhwnet(  397): STB_NWBind[928]: Bind (fd=16) port 5001, done okay
06-11 22:00:40.574 D/dvb_iptv(  397): SocketBind[727]: bound socket, port=5001
06-11 22:00:40.574 D/stbhwnet(  397): STB_NWAddMembership[1139]: using IPV4 protocol
06-11 22:00:40.574 D/stbhwnet(  397): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.574 D/stbhwnet(  397): STB_NWAddMembership[1156]: src url SSM enabled
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 16
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1164]: setsocket success for source addrs
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1177]: mc_all: DISABLE
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1182]: setsockopt success for all
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWBind[921]: Binding with address 232.24.3.241
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWBind[928]: Bind (fd=17) port 5002, done okay
06-11 22:00:40.575 D/dvb_iptv(  397): SocketBind[727]: bound socket, port=5002
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1139]: using IPV4 protocol
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1156]: src url SSM enabled
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 17
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1164]: setsocket success for source addrs
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1177]: mc_all: DISABLE
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1182]: setsockopt success for all
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWBind[921]: Binding with address 232.24.3.241
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWBind[928]: Bind (fd=18) port 5003, done okay
06-11 22:00:40.575 D/dvb_iptv(  397): SocketBind[727]: bound socket, port=5003
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1139]: using IPV4 protocol
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1156]: src url SSM enabled
06-11 22:00:40.575 D/stbhwnet(  397): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 18
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1164]: setsocket success for source addrs
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1177]: mc_all: DISABLE
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1182]: setsockopt success for all
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWBind[921]: Binding with address 232.24.3.241
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWBind[928]: Bind (fd=19) port 5005, done okay
06-11 22:00:40.576 D/dvb_iptv(  397): SocketBind[727]: bound socket, port=5005
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1139]: using IPV4 protocol
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1156]: src url SSM enabled
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 19
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1164]: setsocket success for source addrs
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1177]: mc_all: DISABLE
06-11 22:00:40.576 D/stbhwnet(  397): STB_NWAddMembership[1182]: setsockopt success for all
06-11 22:00:40.576 D/dvb_iptv(  397): IPTV_Emm_Open[2126]: [SockTime] EMM socket open time: 1749659440s 576688us
06-11 22:00:40.576 I/Aml_MP  (  397): AmlCasBase [create:29] cas serviceType: verimatrix IPTV
06-11 22:00:40.576 I/Aml_MP  (  397): AmlCasBase create, iptv vmxcas v2 support
06-11 22:00:40.576 I/Aml_MP  (  397): AmlVMXIptvCas_V2 ctor AmlVMXIptvCas_V2
06-11 22:00:40.576 D/am_cas_api(  397): [createAmCas/77]
06-11 22:00:40.576 E/AVPIPTV (  397): [0] AmCasIPTVSC2 at # 672, class_instance_index=0
06-11 22:00:40.576 D/ltts_ip_emm(  397): openEmmCasSession[437]: IPTV EMM Cas openSession susccess CASSession ID: f07c2c00
06-11 22:00:40.577 D/DvbiInterface(  397): StopStartcurrentemmsession[1198]: Successfully started the emm session: 0xf0bb39c0
06-11 22:00:40.577 D/dvb_iptv(  397): restartEmmSession[1181]: restart Emm monitor task success
06-11 22:00:40.577 D/dvb_iptv(  397): restartEmmSession[1187]: restart Emm monitor task stop and start successful - 1
06-11 22:00:40.577 D/dvb_iptv(  397): restartEmmSession[1172]: waiting for restart emm signal
06-11 22:00:40.592 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.600 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element
06-11 22:00:40.601 I/appium  (31426): FindElement command
06-11 22:00:40.603 I/appium  (31426): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']'
06-11 22:00:40.604 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:40.606 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:40.610 I/.startv.hotsta(31490): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:40.612 I/e.swalekh.abct( 1359): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:40.621 D/JioSTBMRServer-SERVICE( 3589): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-11 22:00:40.621 D/JioSTBMRServer-SERVICE( 3589): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-11 22:00:40.624 D/JioSTBMRServer-SERVICE( 3589): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-11 22:00:40.625 D/JioSTBMRServer-SERVICE( 3589): #broadcast IP:192.168.1.255
06-11 22:00:40.692 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.733 I/appium  (31426): Took 0ms to retrieve 0 matches for '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']' XPath2 query
06-11 22:00:40.738 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:923)\n"}}
06-11 22:00:40.759 D/rtk_heartbeat(  349): heartbeat_timed_out: heartbeatCmdCount = 5250, expected nextSeqNum = 5250
06-11 22:00:40.760 D/rtk_heartbeat(  349): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 5250,should SeqNum=5250, status = 0
06-11 22:00:40.792 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.874 D/ltts_ip_emm(  397): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-11 22:00:40.892 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:40.993 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.077 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 1
06-11 22:00:41.077 D/dvb_iptv(  397): ReadEmmNetworkTask[1598]: [SockTime] EMM packet Reception Stopped!!
06-11 22:00:41.077 D/dvb_iptv(  397): ReadEmmNetworkTask[1601]: [SockTime] EMM packet Rxn stopped: 1749659441s 77437us
06-11 22:00:41.093 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.193 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.270 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element
06-11 22:00:41.271 I/appium  (31426): FindElement command
06-11 22:00:41.273 I/appium  (31426): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']'
06-11 22:00:41.273 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:41.284 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:41.293 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.393 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:41.413 I/appium  (31426): Took 0ms to retrieve 0 matches for '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/hero_img']' XPath2 query
