--------- beginning of crash
06-12 16:55:37.164 F/linker  (13997): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:59:22.047 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 16:59:22.049 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[135,135], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.051 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[136,136], OUT[114,114,114] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.101 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.140 I/ThermalService(  986): CPU temperatures: [65.700005]
06-12 16:59:22.193 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[137,137], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.200 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:22.201 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[137,137], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.202 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.208 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.214 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:22.215 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[118,118,118] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.225 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.252 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 16 lines
06-12 16:59:22.253 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[141,141], OUT[119,119,119] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.302 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.396 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.399 F/linker  (15539): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:59:22.402 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.402 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.417 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:22.418 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[145,145], OUT[123,123,123] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.452 D/BufferPoolAccessor2.0(15090): bufferpool2 0xbb51de18 : 5(40960 size) total buffers - 4(32768 size) used buffers - 1/6 (recycle/alloc) - 5/244 (fetch/transfer)
06-12 16:59:22.457 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 54
06-12 16:59:22.502 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.524 D/BufferPoolAccessor2.0(15090): evictor expired: 1, evicted: 1
06-12 16:59:22.540 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[149,149], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.544 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[149,149], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.546 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 7813, expected nextSeqNum = 7813
06-12 16:59:22.547 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 7813,should SeqNum=7813, status = 0
06-12 16:59:22.548 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[149,149], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.551 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:22.552 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[149,149], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.555 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[150,150], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.565 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 16:59:22.566 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[150,150], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.569 E/WifiVendorHal(  632): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-12 16:59:22.569 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[151,151], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.582 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:22.583 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[151,151], OUT[127,127,127] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.602 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.684 I/.startv.hotsta(15090): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 16:59:22.686 I/e.swalekh.abct( 1336): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 16:59:22.695 D/JioSTBMRServer-SERVICE( 3304): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 16:59:22.695 D/JioSTBMRServer-SERVICE( 3304): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-12 16:59:22.701 D/JioSTBMRServer-SERVICE( 3304): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 16:59:22.701 D/JioSTBMRServer-SERVICE( 3304): #broadcast IP:192.168.1.255
06-12 16:59:22.702 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.706 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[153,153], OUT[131,131,131] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.727 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 16:59:22.729 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[153,153], OUT[131,131,131] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.803 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.863 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[157,157], OUT[135,135,135] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.880 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:22.882 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[157,157], OUT[135,135,135] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.885 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[158,158], OUT[135,135,135] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.894 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 4 lines
06-12 16:59:22.895 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[158,158], OUT[135,135,135] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.899 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[159,159], OUT[135,135,135] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.903 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:22.925 D/JioStbInactivityTimer(  933): Timer: count 74 warningTimeout:10680 timeout:10800
06-12 16:59:22.927 D/JioStbInactivityTimer(  933): isUserActive: Curr:7762653 Prev:7762653
06-12 16:59:22.932 I/JioSDK_InodeUsageHelper(  473): InodeUsageHelper::reading /data/data/ directory completed
06-12 16:59:22.939 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[159,159], OUT[137,137,137] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.955 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 16:59:22.956 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[159,159], OUT[137,137,137] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.958 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 55
06-12 16:59:22.958 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[159,159], OUT[137,137,137] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:22.980 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 13 lines
06-12 16:59:22.982 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[159,159], OUT[137,137,137] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.003 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.006 D/BufferPoolAccessor2.0(  479): bufferpool2 0xf0cf16d8 : 5(20480 size) total buffers - 1(4096 size) used buffers - 260/265 (recycle/alloc) - 5/264 (fetch/transfer)
06-12 16:59:23.103 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.105 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[162,162], OUT[141,141,141] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.171 W/[ 7838.524770@1]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 16:59:23.126 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 16:59:23.128 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[162,162], OUT[141,141,141] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.203 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.263 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[166,166], OUT[145,145,145] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.300 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 19 lines
06-12 16:59:23.303 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[166,166], OUT[145,145,145] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.303 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.315 E/ocessService0:( 2273): failed to create Unix domain socket: Operation not permitted
06-12 16:59:23.404 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.424 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[170,170], OUT[149,149,149] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.453 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 18 lines
06-12 16:59:23.455 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[170,170], OUT[149,149,149] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.458 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 56
06-12 16:59:23.464 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[170,170], OUT[150,150,150] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.472 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 16:59:23.474 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[170,170], OUT[150,150,150] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.481 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[150,150,150] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.495 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:23.496 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[150,150,150] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.496 D/ltts_ip_emm(  405): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 16:59:23.497 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[150,150,150] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.502 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 3 lines
06-12 16:59:23.503 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[150,150,150] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.504 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.546 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 7814, expected nextSeqNum = 7814
06-12 16:59:23.547 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 7814,should SeqNum=7814, status = 0
06-12 16:59:23.596 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[153,153,153] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.602 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 4 lines
06-12 16:59:23.604 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[153,153,153] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.604 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.606 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[153,153,153] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.612 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[174,174], OUT[153,153,153] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.704 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.749 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[178,178], OUT[157,157,157] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.775 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 14 lines
06-12 16:59:23.777 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[178,178], OUT[157,157,157] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.779 D/BluetoothAdapter( 2888): isLeEnabled(): ON
06-12 16:59:23.780 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[178,178], OUT[157,157,157] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.782 D/BluetoothAdapter( 2888): isLeEnabled(): ON
06-12 16:59:23.787 D/BluetoothAdapterService(  773): getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@cf08a1b
06-12 16:59:23.804 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.828 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[178,178], OUT[159,159,159] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.830 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 16:59:23.831 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[178,178], OUT[159,159,159] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.836 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[182,182], OUT[159,159,159] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.854 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 16:59:23.855 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[182,182], OUT[159,159,159] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.904 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:23.924 D/JioStbInactivityTimer(  933): Timer: count 75 warningTimeout:10680 timeout:10800
06-12 16:59:23.924 D/JioStbInactivityTimer(  933): isUserActive: Curr:7762653 Prev:7762653
06-12 16:59:23.945 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[186,186], OUT[162,162,162] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.956 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 8 lines
06-12 16:59:23.957 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[186,186], OUT[162,162,162] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.958 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 57
06-12 16:59:23.960 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[186,186], OUT[162,162,162] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:23.980 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 13 lines
06-12 16:59:23.981 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[186,186], OUT[162,162,162] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.005 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.105 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.115 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[187,187], OUT[166,166,166] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.132 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 16:59:24.134 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[187,187], OUT[166,166,166] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.160 I/ThermalService(  986): CPU temperatures: [65.8]
06-12 16:59:24.205 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.264 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[191,191], OUT[170,170,170] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.302 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 19 lines
06-12 16:59:24.303 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[191,191], OUT[170,170,170] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.305 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.341 I/JioSDK_SDKNativeServiceMain(  473): Current FW version of STB: JioSTB-JMSB200A-22.1.09-D
06-12 16:59:24.405 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.429 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[195,195], OUT[174,174,174] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.447 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 12 lines
06-12 16:59:24.449 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[195,195], OUT[174,174,174] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.453 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[196,196], OUT[174,174,174] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.455 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 1 line
06-12 16:59:24.456 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[196,196], OUT[174,174,174] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.458 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 58
06-12 16:59:24.506 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.546 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 7815, expected nextSeqNum = 7815
06-12 16:59:24.548 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 7815,should SeqNum=7815, status = 0
06-12 16:59:24.601 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[200,200], OUT[178,178,178] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.604 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 2 lines
06-12 16:59:24.605 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[200,200], OUT[178,178,178] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.606 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.607 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[200,200], OUT[178,178,178] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.618 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 6 lines
06-12 16:59:24.619 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[200,200], OUT[178,178,178] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.706 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.732 I/.startv.hotsta(15090): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 16:59:24.734 I/e.swalekh.abct( 1336): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 16:59:24.742 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[203,203], OUT[182,182,182] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.743 D/JioSTBMRServer-SERVICE( 3304): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 16:59:24.743 D/JioSTBMRServer-SERVICE( 3304): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-12 16:59:24.746 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[203,203], OUT[182,182,182] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.747 D/JioSTBMRServer-SERVICE( 3304): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 16:59:24.747 D/JioSTBMRServer-SERVICE( 3304): #broadcast IP:192.168.1.255
06-12 16:59:24.749 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[203,203], OUT[182,182,182] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.783 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 19 lines
06-12 16:59:24.785 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[203,203], OUT[182,182,182] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.806 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.906 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:59:24.909 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[207,207], OUT[186,186,186] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.922 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 5 lines
06-12 16:59:24.924 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[207,207], OUT[186,186,186] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.925 D/JioStbInactivityTimer(  933): Timer: count 76 warningTimeout:10680 timeout:10800
06-12 16:59:24.925 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[207,207], OUT[186,186,186] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.925 D/JioStbInactivityTimer(  933): isUserActive: Curr:7762653 Prev:7762653
06-12 16:59:24.928 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[207,207], OUT[186,186,186] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.939 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[207,207], OUT[187,187,187] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.955 I/chatty  (  478): uid=1046(mediacodec) V4L2DecoderThre identical 10 lines
06-12 16:59:24.957 I/VDA     (  478): [0] "ServiceDeviceTask(): buffer counts: IN[207,207], OUT[187,187,187] DEC[0->0] => DEVICE[3+0/3->0+0/14] => CLIENT[13]\n"
06-12 16:59:24.958 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 59
